Search steps:
0: ((9, 6, 2), (3, 7, 4), (5, 8, 1))
1: ((9, 2, 6), (3, 7, 4), (5, 8, 1))
2: ((9, 2, 6), (7, 3, 4), (5, 8, 1))
3: ((9, 2, 6), (7, 4, 3), (5, 8, 1))
4: ((9, 2, 6), (5, 4, 3), (7, 8, 1))
5: ((9, 2, 6), (4, 5, 3), (7, 8, 1))
6: ((9, 2, 3), (4, 5, 6), (7, 8, 1))
7: ((9, 2, 3), (4, 5, 1), (7, 8, 6))
8: ((9, 2, 1), (4, 5, 3), (7, 8, 6))
9: ((2, 9, 1), (4, 5, 3), (7, 8, 6))
10: ((2, 1, 9), (4, 5, 3), (7, 8, 6))
11: ((1, 2, 9), (4, 5, 3), (7, 8, 6))
12: ((1, 2, 3), (4, 5, 9), (7, 8, 6))
13: ((1, 2, 3), (4, 5, 6), (7, 8, 9))
