Search steps:
0: ((3, 8, 7), (6, 2, 1), (4, 9, 5))
1: ((3, 8, 1), (6, 2, 7), (4, 9, 5))
2: ((3, 8, 1), (6, 2, 7), (4, 5, 9))
3: ((3, 2, 1), (6, 8, 7), (4, 5, 9))
4: ((3, 2, 1), (6, 5, 7), (4, 8, 9))
5: ((3, 2, 1), (4, 5, 7), (6, 8, 9))
6: ((3, 2, 1), (4, 8, 7), (6, 5, 9))
7: ((3, 8, 1), (4, 2, 7), (6, 5, 9))
8: ((3, 2, 1), (4, 5, 9), (6, 8, 7))
9: ((2, 3, 1), (4, 5, 7), (6, 8, 9))
10: ((2, 1, 3), (4, 5, 7), (6, 8, 9))
11: ((1, 2, 3), (4, 5, 7), (6, 8, 9))
12: ((1, 2, 3), (4, 5, 9), (6, 8, 7))
13: ((1, 2, 3), (4, 7, 5), (6, 8, 9))
14: ((1, 2, 3), (4, 5, 7), (8, 6, 9))
15: ((1, 2, 7), (4, 5, 3), (6, 8, 9))
16: ((2, 1, 3), (4, 5, 9), (6, 8, 7))
17: ((1, 2, 3), (4, 5, 9), (6, 7, 8))
18: ((1, 2, 3), (4, 5, 9), (7, 6, 8))
19: ((1, 2, 3), (4, 5, 9), (7, 8, 6))
20: ((1, 2, 3), (4, 5, 6), (7, 8, 9))
